gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,EstimatedAnnualRevenue,AverageMonthlySpend,ContractWeight,LoyaltyScore,TenureCategory,ServiceCount,RetentionScore,SupportUsageScore,InternetUsageCategory,HighValueCustomer,PremiumCustomer,CustomerValueScore,CustomerRiskScore,ActualChurn,PredictedChurnClass,PredictedChurnLabel,ChurnProbability,ChurnProbabilityPercent,ActualChurnLabel,CustomerRiskRank,RiskCategory,RetentionPriority,CustomerValueGroup,BusinessSegment,RecommendedAction,RecommendedOffer,RecommendedChannel,RecommendationReason,RecommendationPriorityScore,RecommendationRank
Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,483.15,No,474.0,237.0,19.75,3,46.8,Developing Customer,1,19.4,0,No Internet Service,0,0,20.81,50.35,0,0,Predicted Stay,0.013336476946282188,1.33,Stayed,6225,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.12,6719
Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.55,583.3,No,554.85,246.6,20.55,2,38.9,Established Customer,1,21.2,0,No Internet Service,0,0,17.88,66.02,0,0,Predicted Stay,0.032382143894277314,3.24,Stayed,5502,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.09,6720
Male,0,Yes,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.8,576.65,No,594.0,237.6,19.8,2,41.0,Established Customer,1,23.0,0,No Internet Service,0,0,19.02,64.51,0,0,Predicted Stay,0.024014341143942637,2.4,Stayed,5753,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.05,6721
Male,0,Yes,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),24.5,343.6,No,318.5,294.0,24.5,2,29.1,Developing Customer,2,17.8,0,No Internet Service,0,0,14.78,69.3,0,0,Predicted Stay,0.05210129041387637,5.21,Stayed,5037,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.04,6722
Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.15,477.6,No,478.75,229.8,19.15,1,27.5,Established Customer,1,20.0,0,No Internet Service,0,0,12.53,84.2,0,0,Predicted Stay,0.06704733796818603,6.7,Stayed,4776,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.03,6723
Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.1,221.35,Yes,221.1,241.2,20.1,1,17.7,New Customer,1,11.6,0,No Internet Service,0,0,6.81,91.23,1,0,Predicted Stay,0.10458729172351687,10.46,Churned,4277,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",9.0,6724
Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.7,419.4,No,394.0,236.4,19.7,3,44.0,Developing Customer,1,17.0,0,No Internet Service,0,0,19.14,52.36,0,0,Predicted Stay,0.022479012286409784,2.25,Stayed,5808,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",9.0,6725
Male,0,No,No,30,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.7,625.05,No,591.0,236.4,19.7,2,41.0,Established Customer,1,23.0,0,No Internet Service,0,0,19.0,64.51,0,0,Predicted Stay,0.022815206806387704,2.28,Stayed,5794,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.97,6726
Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.25,617.65,No,673.75,231.0,19.25,1,34.5,Established Customer,1,26.0,0,No Internet Service,0,0,16.68,79.18,0,0,Predicted Stay,0.03830341235596976,3.83,Stayed,5349,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",8.97,6727
Female,0,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.7,452.55,No,472.8,236.4,19.7,3,46.8,Developing Customer,1,19.4,0,No Internet Service,0,0,20.8,50.35,0,0,Predicted Stay,0.010604707492683454,1.06,Stayed,6381,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.96,6728
Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.9,505.45,No,497.5,238.8,19.9,2,37.5,Established Customer,1,20.0,0,No Internet Service,0,0,16.94,67.02,0,0,Predicted Stay,0.03636389263505149,3.64,Stayed,5390,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.96,6729
Male,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,19.6,411.15,No,490.0,235.2,19.6,2,37.5,Established Customer,1,20.0,0,No Internet Service,0,0,16.9,67.02,0,0,Predicted Stay,0.03632203896938568,3.63,Stayed,5391,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.94,6730
Male,1,No,No,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),19.3,504.2,No,501.8,231.6,19.3,2,38.2,Established Customer,1,20.6,0,No Internet Service,0,0,17.27,66.52,0,0,Predicted Stay,0.033934649930239445,3.39,Stayed,5450,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.94,6731
Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.8,202.25,No,237.6,237.6,19.8,2,28.4,New Customer,1,12.2,0,No Internet Service,0,0,11.51,73.55,0,0,Predicted Stay,0.0723003325279794,7.23,Stayed,4709,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.94,6732
Male,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),19.6,189.45,No,196.0,235.2,19.6,2,27.0,New Customer,1,11.0,0,No Internet Service,0,0,10.66,74.56,0,0,Predicted Stay,0.07787728651890985,7.79,Stayed,4640,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.94,6733
Female,0,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),19.7,216.2,No,216.7,236.4,19.7,1,17.7,New Customer,1,11.6,0,No Internet Service,0,0,6.78,91.23,0,0,Predicted Stay,0.10371169867342392,10.37,Stayed,4289,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",8.93,6734
Female,0,No,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.75,498.1,No,474.0,237.0,19.75,3,46.8,Developing Customer,1,19.4,0,No Internet Service,0,0,20.81,50.35,0,0,Predicted Stay,0.010172464654970983,1.02,Stayed,6403,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.93,6735
Female,0,Yes,Yes,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.0,233.55,Yes,228.0,228.0,19.0,1,18.4,New Customer,1,12.2,0,No Internet Service,0,0,7.15,90.73,1,0,Predicted Stay,0.10119608786015512,10.12,Churned,4309,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",8.93,6736
Male,0,Yes,Yes,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.15,341.35,No,322.4,241.8,20.15,1,21.2,Developing Customer,1,14.6,0,No Internet Service,0,0,8.9,88.72,0,0,Predicted Stay,0.08938431092240388,8.94,Stayed,4467,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"flexible month-to-month contract, low service adoption, limited support-service usage",8.92,6737
Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),20.4,478.75,No,469.2,244.8,20.4,3,46.1,Developing Customer,1,18.8,0,No Internet Service,0,0,20.48,50.86,0,0,Predicted Stay,0.012099035884749584,1.21,Stayed,6286,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.92,6738
Male,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.95,373.5,No,379.05,239.4,19.95,3,43.3,Developing Customer,1,16.4,0,No Internet Service,0,0,18.75,52.86,0,0,Predicted Stay,0.023659808994768116,2.37,Stayed,5764,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.92,6739
Female,0,No,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,20.35,617.35,No,590.15,244.2,20.35,2,40.3,Established Customer,1,22.4,0,No Internet Service,0,0,18.69,65.02,0,0,Predicted Stay,0.023899745446654217,2.39,Stayed,5756,Low,Low Priority,Low Value,Standard Service,Continue standard customer management,No immediate financial incentive required,Standard marketing communication,"low service adoption, limited support-service usage",8.91,6740
