CustomerRiskRank,ChurnProbability,ChurnProbabilityPercent,RiskCategory,RetentionPriority
3972,0.1343167629529366,13.43,Low,Low Priority
3973,0.13412941908632722,13.41,Low,Low Priority
3974,0.1340331780429125,13.4,Low,Low Priority
3975,0.13390630554251218,13.39,Low,Low Priority
3976,0.13384427296021154,13.38,Low,Low Priority
3977,0.13380951591920473,13.38,Low,Low Priority
3978,0.13358304078941896,13.36,Low,Low Priority
3979,0.1335371198847724,13.35,Low,Low Priority
3980,0.13345759159361562,13.35,Low,Low Priority
3981,0.13324162851735008,13.32,Low,Low Priority
3982,0.1332300916860441,13.32,Low,Low Priority
3983,0.13311964715035352,13.31,Low,Low Priority
3984,0.13306693884854048,13.31,Low,Low Priority
3985,0.1327363297590467,13.27,Low,Low Priority
3986,0.13252147693149452,13.25,Low,Low Priority
3987,0.1324799667404601,13.25,Low,Low Priority
3988,0.13243142393059384,13.24,Low,Low Priority
3989,0.132417131519555,13.24,Low,Low Priority
3990,0.132292063130972,13.23,Low,Low Priority
3991,0.13227097961943343,13.23,Low,Low Priority
3992,0.1322702793353931,13.23,Low,Low Priority
3993,0.13224030026378691,13.22,Low,Low Priority
3994,0.13219271633759164,13.22,Low,Low Priority
3995,0.13208983096359936,13.21,Low,Low Priority
3996,0.13196775762099783,13.2,Low,Low Priority
3997,0.1318282831374244,13.18,Low,Low Priority
3998,0.1317775863120842,13.18,Low,Low Priority
3999,0.13176581405369953,13.18,Low,Low Priority
4000,0.13169715407783844,13.17,Low,Low Priority
4001,0.13162079988956288,13.16,Low,Low Priority
4002,0.13137473207797445,13.14,Low,Low Priority
4003,0.13121189938682562,13.12,Low,Low Priority
4004,0.13110592056606335,13.11,Low,Low Priority
4005,0.13081857884457795,13.08,Low,Low Priority
4006,0.13081136714307912,13.08,Low,Low Priority
4007,0.13072965077883353,13.07,Low,Low Priority
4008,0.1306763767365898,13.07,Low,Low Priority
4009,0.1305518177943923,13.06,Low,Low Priority
4010,0.13045679386829964,13.05,Low,Low Priority
4011,0.13032968789799315,13.03,Low,Low Priority
4012,0.1302627713177809,13.03,Low,Low Priority
4013,0.13003767864652388,13.0,Low,Low Priority
4014,0.12996699339517206,13.0,Low,Low Priority
4015,0.1297545073065761,12.98,Low,Low Priority
4016,0.1296678211333864,12.97,Low,Low Priority
4017,0.1296249488822866,12.96,Low,Low Priority
4018,0.12959662111624454,12.96,Low,Low Priority
4019,0.1294104342220014,12.94,Low,Low Priority
4020,0.1291559728869384,12.92,Low,Low Priority
4021,0.12914581113340198,12.91,Low,Low Priority
4022,0.12913264840219035,12.91,Low,Low Priority
4023,0.12887172301506614,12.89,Low,Low Priority
4024,0.12885767026860925,12.89,Low,Low Priority
4025,0.12883369244673287,12.88,Low,Low Priority
4026,0.12867086882743853,12.87,Low,Low Priority
4027,0.12860627130172847,12.86,Low,Low Priority
4028,0.1285097809312305,12.85,Low,Low Priority
4029,0.12839116653141341,12.84,Low,Low Priority
4030,0.12836661628034074,12.84,Low,Low Priority
4031,0.12831226687357863,12.83,Low,Low Priority
4032,0.12810639103509924,12.81,Low,Low Priority
4033,0.12805203314914296,12.81,Low,Low Priority
4034,0.12799314853589921,12.8,Low,Low Priority
4035,0.12798904920447185,12.8,Low,Low Priority
4036,0.12797599199236662,12.8,Low,Low Priority
4037,0.12766147544850973,12.77,Low,Low Priority
4038,0.12732634608521662,12.73,Low,Low Priority
4039,0.12730142663429164,12.73,Low,Low Priority
4040,0.12721257175650075,12.72,Low,Low Priority
4041,0.12715806447174047,12.72,Low,Low Priority
4042,0.12705160777083055,12.71,Low,Low Priority
4043,0.12691344464592796,12.69,Low,Low Priority
4044,0.1267465347971334,12.67,Low,Low Priority
4045,0.12670184990745248,12.67,Low,Low Priority
4046,0.12667640535775845,12.67,Low,Low Priority
4047,0.12666923184174572,12.67,Low,Low Priority
4048,0.12660018008599744,12.66,Low,Low Priority
4049,0.12634100327758271,12.63,Low,Low Priority
4050,0.12622601093705044,12.62,Low,Low Priority
4051,0.12622586510261005,12.62,Low,Low Priority
4052,0.1260690926800787,12.61,Low,Low Priority
4053,0.12596789903739472,12.6,Low,Low Priority
4054,0.12543246084638054,12.54,Low,Low Priority
4055,0.12526818809301854,12.53,Low,Low Priority
4056,0.12524089583030143,12.52,Low,Low Priority
4057,0.12518335246988002,12.52,Low,Low Priority
4058,0.1250594464842336,12.51,Low,Low Priority
4059,0.12499244567900696,12.5,Low,Low Priority
4060,0.12478178947082581,12.48,Low,Low Priority
4061,0.12464587220515952,12.46,Low,Low Priority
4062,0.12462474898767414,12.46,Low,Low Priority
4063,0.12460772367142572,12.46,Low,Low Priority
4064,0.12457218927205367,12.46,Low,Low Priority
4065,0.12456971307665586,12.46,Low,Low Priority
4066,0.12451725357332528,12.45,Low,Low Priority
4067,0.12451090738385313,12.45,Low,Low Priority
4068,0.12450962719965365,12.45,Low,Low Priority
4069,0.12449746997068159,12.45,Low,Low Priority
4070,0.12434650864415696,12.43,Low,Low Priority
4071,0.12434349292859079,12.43,Low,Low Priority
4072,0.12425108845317523,12.43,Low,Low Priority
4073,0.12418047075401666,12.42,Low,Low Priority
4074,0.12416463640799254,12.42,Low,Low Priority
4075,0.12397754184034165,12.4,Low,Low Priority
4076,0.1239534724211908,12.4,Low,Low Priority
4077,0.12390047518565521,12.39,Low,Low Priority
4078,0.12386153853949573,12.39,Low,Low Priority
4079,0.12381035897112128,12.38,Low,Low Priority
4080,0.12378100961453493,12.38,Low,Low Priority
4081,0.12353043684306429,12.35,Low,Low Priority
4082,0.12345637911455927,12.35,Low,Low Priority
4083,0.12339048095511483,12.34,Low,Low Priority
4084,0.1233529769783535,12.34,Low,Low Priority
4085,0.12327468910776884,12.33,Low,Low Priority
4086,0.12308288372792937,12.31,Low,Low Priority
4087,0.12297210425885656,12.3,Low,Low Priority
4088,0.12257762728976733,12.26,Low,Low Priority
4089,0.1224856896573331,12.25,Low,Low Priority
4090,0.12237721881472752,12.24,Low,Low Priority
4091,0.12216159253062508,12.22,Low,Low Priority
4092,0.1221395055560631,12.21,Low,Low Priority
4093,0.12213302751107974,12.21,Low,Low Priority
4094,0.12204215879545191,12.2,Low,Low Priority
4095,0.12194945430384996,12.19,Low,Low Priority
4096,0.12172093757243002,12.17,Low,Low Priority
4097,0.12171713961557425,12.17,Low,Low Priority
4098,0.12140059020807466,12.14,Low,Low Priority
4099,0.12137465154088238,12.14,Low,Low Priority
4100,0.12134544438663591,12.13,Low,Low Priority
4101,0.12118493431445428,12.12,Low,Low Priority
4102,0.12106774294181376,12.11,Low,Low Priority
4103,0.12103154119424425,12.1,Low,Low Priority
4104,0.1209849056181857,12.1,Low,Low Priority
4105,0.12087941963367298,12.09,Low,Low Priority
4106,0.12075461999259826,12.08,Low,Low Priority
4107,0.12065010453527998,12.07,Low,Low Priority
4108,0.12045159402072327,12.05,Low,Low Priority
4109,0.12023930068197995,12.02,Low,Low Priority
4110,0.12019011766842819,12.02,Low,Low Priority
4111,0.12011276897393852,12.01,Low,Low Priority
4112,0.1199460102757184,11.99,Low,Low Priority
4113,0.11989581499871027,11.99,Low,Low Priority
4114,0.11985740100334026,11.99,Low,Low Priority
4115,0.11978200602317907,11.98,Low,Low Priority
4116,0.11965882784832717,11.97,Low,Low Priority
4117,0.11954391069389637,11.95,Low,Low Priority
4118,0.11951947512658698,11.95,Low,Low Priority
4119,0.11923698045980456,11.92,Low,Low Priority
4120,0.1191967148199128,11.92,Low,Low Priority
4121,0.11899529998706716,11.9,Low,Low Priority
4122,0.11884435786825379,11.88,Low,Low Priority
4123,0.11882223738929562,11.88,Low,Low Priority
4124,0.11877222191433949,11.88,Low,Low Priority
4125,0.11845949156407698,11.85,Low,Low Priority
4126,0.11843860169748806,11.84,Low,Low Priority
4127,0.11839996679467296,11.84,Low,Low Priority
4128,0.11839142050522505,11.84,Low,Low Priority
4129,0.11838395766496534,11.84,Low,Low Priority
4130,0.11831374615632753,11.83,Low,Low Priority
4131,0.11815997098166399,11.82,Low,Low Priority
4132,0.1179480750163406,11.79,Low,Low Priority
4133,0.1176037210308164,11.76,Low,Low Priority
4134,0.117588429934758,11.76,Low,Low Priority
4135,0.11749421225881364,11.75,Low,Low Priority
4136,0.11740528880231804,11.74,Low,Low Priority
4137,0.11734452625234043,11.73,Low,Low Priority
4138,0.1173377906505724,11.73,Low,Low Priority
4139,0.11731549325903165,11.73,Low,Low Priority
4140,0.11673303781599689,11.67,Low,Low Priority
4141,0.11671021316885455,11.67,Low,Low Priority
4142,0.11664225087107447,11.66,Low,Low Priority
4143,0.11656972625499522,11.66,Low,Low Priority
4144,0.11652921946378177,11.65,Low,Low Priority
4145,0.1165102314711376,11.65,Low,Low Priority
4146,0.11644171881510423,11.64,Low,Low Priority
4147,0.11642190123259277,11.64,Low,Low Priority
4148,0.11635855515144815,11.64,Low,Low Priority
4149,0.11634712337163997,11.63,Low,Low Priority
4150,0.1162515360423159,11.63,Low,Low Priority
4151,0.11600126274130403,11.6,Low,Low Priority
4152,0.11583455283921046,11.58,Low,Low Priority
4153,0.11582828461387411,11.58,Low,Low Priority
4154,0.1158148430505797,11.58,Low,Low Priority
4155,0.11576971812014457,11.58,Low,Low Priority
4156,0.11544537030740085,11.54,Low,Low Priority
4157,0.11540343710505986,11.54,Low,Low Priority
4158,0.1153647429171011,11.54,Low,Low Priority
4159,0.11532463389948415,11.53,Low,Low Priority
4160,0.11530286365745192,11.53,Low,Low Priority
4161,0.11523390132474676,11.52,Low,Low Priority
4162,0.11521273994334923,11.52,Low,Low Priority
4163,0.11503595013987265,11.5,Low,Low Priority
4164,0.11501946840709112,11.5,Low,Low Priority
4165,0.11496882678700833,11.5,Low,Low Priority
4166,0.11491572739455298,11.49,Low,Low Priority
4167,0.11480259151278056,11.48,Low,Low Priority
4168,0.11459161887390704,11.46,Low,Low Priority
4169,0.11447763212234932,11.45,Low,Low Priority
4170,0.11445212458588529,11.45,Low,Low Priority
4171,0.11444879571410246,11.44,Low,Low Priority
4172,0.11421350657497975,11.42,Low,Low Priority
4173,0.11418284998336599,11.42,Low,Low Priority
4174,0.11401836254995068,11.4,Low,Low Priority
4175,0.1139150280291228,11.39,Low,Low Priority
4176,0.1138162385698258,11.38,Low,Low Priority
4177,0.11359453902091166,11.36,Low,Low Priority
4178,0.11347551391618531,11.35,Low,Low Priority
4179,0.11346132725445003,11.35,Low,Low Priority
4180,0.11344567399640788,11.34,Low,Low Priority
4181,0.11311043190545284,11.31,Low,Low Priority
4182,0.11298647935721302,11.3,Low,Low Priority
4183,0.11297085038475942,11.3,Low,Low Priority
4184,0.11290851740828271,11.29,Low,Low Priority
4185,0.11267070888015468,11.27,Low,Low Priority
4186,0.11267050046050514,11.27,Low,Low Priority
4187,0.11266239097684577,11.27,Low,Low Priority
4188,0.11252981714381982,11.25,Low,Low Priority
4189,0.11237008599506532,11.24,Low,Low Priority
4190,0.11227586976016361,11.23,Low,Low Priority
4191,0.11218590343032342,11.22,Low,Low Priority
4192,0.11211456596965305,11.21,Low,Low Priority
4193,0.11203405027028168,11.2,Low,Low Priority
4194,0.11202704669062262,11.2,Low,Low Priority
4195,0.11182508232352306,11.18,Low,Low Priority
4196,0.11165035086694688,11.17,Low,Low Priority
4197,0.11140099009691719,11.14,Low,Low Priority
4198,0.1112622060401408,11.13,Low,Low Priority
4199,0.11093805923486667,11.09,Low,Low Priority
4200,0.11091297356586789,11.09,Low,Low Priority
4201,0.11088560555213997,11.09,Low,Low Priority
4202,0.11080976477034854,11.08,Low,Low Priority
4203,0.11051351639972207,11.05,Low,Low Priority
4204,0.11043585603322281,11.04,Low,Low Priority
4205,0.11040083257068084,11.04,Low,Low Priority
4206,0.11016766394227115,11.02,Low,Low Priority
4207,0.11011503069611717,11.01,Low,Low Priority
4208,0.10996311693229217,11.0,Low,Low Priority
4209,0.1098672550222084,10.99,Low,Low Priority
4210,0.109827567704176,10.98,Low,Low Priority
4211,0.10982044197476852,10.98,Low,Low Priority
4212,0.109634164721533,10.96,Low,Low Priority
4213,0.1096116224193285,10.96,Low,Low Priority
4214,0.10959537749801913,10.96,Low,Low Priority
4215,0.1095941550748522,10.96,Low,Low Priority
4216,0.10946906171015856,10.95,Low,Low Priority
4217,0.10936739736550108,10.94,Low,Low Priority
4218,0.10924146193526375,10.92,Low,Low Priority
4219,0.1092198908709965,10.92,Low,Low Priority
4220,0.10919456759268463,10.92,Low,Low Priority
4221,0.10909815141001834,10.91,Low,Low Priority
4222,0.10908990618569911,10.91,Low,Low Priority
4223,0.10893626922018279,10.89,Low,Low Priority
4224,0.10890402136448572,10.89,Low,Low Priority
4225,0.1088560481036382,10.89,Low,Low Priority
4226,0.10881440400623639,10.88,Low,Low Priority
4227,0.1085859257484154,10.86,Low,Low Priority
4228,0.10846551065157098,10.85,Low,Low Priority
4229,0.10816573489848369,10.82,Low,Low Priority
4230,0.10812510757990959,10.81,Low,Low Priority
4231,0.1080881300643538,10.81,Low,Low Priority
4232,0.10802695466859906,10.8,Low,Low Priority
4233,0.10783710786471555,10.78,Low,Low Priority
4234,0.10783595942652172,10.78,Low,Low Priority
4235,0.10783506900654911,10.78,Low,Low Priority
4236,0.10777749590422049,10.78,Low,Low Priority
4237,0.10771151489546456,10.77,Low,Low Priority
4238,0.10744785083548815,10.74,Low,Low Priority
4239,0.10744413406629227,10.74,Low,Low Priority
4240,0.107406742584568,10.74,Low,Low Priority
4241,0.10740248059994306,10.74,Low,Low Priority
4242,0.10727012211147177,10.73,Low,Low Priority
4243,0.10712348111820127,10.71,Low,Low Priority
4244,0.10707063204400417,10.71,Low,Low Priority
4245,0.10699721718730393,10.7,Low,Low Priority
4246,0.10683778956979724,10.68,Low,Low Priority
4247,0.10683151527929477,10.68,Low,Low Priority
4248,0.10677655059810018,10.68,Low,Low Priority
4249,0.10660227052615454,10.66,Low,Low Priority
4250,0.10656444878114435,10.66,Low,Low Priority
4251,0.10634952080352776,10.63,Low,Low Priority
4252,0.1063447561069062,10.63,Low,Low Priority
4253,0.10633400821906068,10.63,Low,Low Priority
4254,0.10633011020715558,10.63,Low,Low Priority
4255,0.10615662054015863,10.62,Low,Low Priority
4256,0.10608018951755631,10.61,Low,Low Priority
4257,0.10604667421179247,10.6,Low,Low Priority
4258,0.10585461883059633,10.59,Low,Low Priority
4259,0.105796980579817,10.58,Low,Low Priority
4260,0.10553998792859945,10.55,Low,Low Priority
4261,0.10552636488818097,10.55,Low,Low Priority
4262,0.10546675991135064,10.55,Low,Low Priority
4263,0.10544376793326596,10.54,Low,Low Priority
4264,0.10544065721746293,10.54,Low,Low Priority
4265,0.10541041134275612,10.54,Low,Low Priority
4266,0.10530537814210368,10.53,Low,Low Priority
4267,0.10527637729685173,10.53,Low,Low Priority
4268,0.10519106127946298,10.52,Low,Low Priority
4269,0.10514808545603611,10.51,Low,Low Priority
4270,0.10514186686229618,10.51,Low,Low Priority
4271,0.10490724498292174,10.49,Low,Low Priority
4272,0.10464969108101929,10.46,Low,Low Priority
4273,0.10464893310516675,10.46,Low,Low Priority
4274,0.10463735432837276,10.46,Low,Low Priority
4275,0.10460974521036437,10.46,Low,Low Priority
4276,0.10459198031054347,10.46,Low,Low Priority
4277,0.10458729172351687,10.46,Low,Low Priority
4278,0.10458461600489209,10.46,Low,Low Priority
4279,0.10438825209883591,10.44,Low,Low Priority
4280,0.10427757265104198,10.43,Low,Low Priority
4281,0.10424929215230308,10.42,Low,Low Priority
4282,0.10424738057824956,10.42,Low,Low Priority
4283,0.1041528851694775,10.42,Low,Low Priority
4284,0.10412072109474955,10.41,Low,Low Priority
4285,0.10410851923410303,10.41,Low,Low Priority
4286,0.10401093201528674,10.4,Low,Low Priority
4287,0.10384589770526298,10.38,Low,Low Priority
4288,0.10373869813083378,10.37,Low,Low Priority
4289,0.10371169867342392,10.37,Low,Low Priority
4290,0.10358968320496313,10.36,Low,Low Priority
4291,0.10355007154253121,10.36,Low,Low Priority
4292,0.10353347572519682,10.35,Low,Low Priority
4293,0.10331651157452107,10.33,Low,Low Priority
4294,0.10305416502937313,10.31,Low,Low Priority
4295,0.10302714416129567,10.3,Low,Low Priority
4296,0.10298369946841102,10.3,Low,Low Priority
4297,0.10291707393031521,10.29,Low,Low Priority
4298,0.10273488173634582,10.27,Low,Low Priority
4299,0.10262833162340354,10.26,Low,Low Priority
4300,0.10243768030651439,10.24,Low,Low Priority
4301,0.1022730133297127,10.23,Low,Low Priority
4302,0.10225280780140204,10.23,Low,Low Priority
4303,0.10202208696056575,10.2,Low,Low Priority
4304,0.10193012255738591,10.19,Low,Low Priority
4305,0.10190967170302154,10.19,Low,Low Priority
4306,0.1017949151955115,10.18,Low,Low Priority
4307,0.10142055949934436,10.14,Low,Low Priority
4308,0.10139711286994363,10.14,Low,Low Priority
4309,0.10119608786015512,10.12,Low,Low Priority
4310,0.10115711101023388,10.12,Low,Low Priority
4311,0.1011525120075504,10.12,Low,Low Priority
4312,0.10113822092868416,10.11,Low,Low Priority
4313,0.10112801147749119,10.11,Low,Low Priority
4314,0.10095990630626314,10.1,Low,Low Priority
4315,0.10085928852000821,10.09,Low,Low Priority
4316,0.10081859108689577,10.08,Low,Low Priority
4317,0.10055832302691758,10.06,Low,Low Priority
4318,0.10054958452228491,10.05,Low,Low Priority
4319,0.10046980537651322,10.05,Low,Low Priority
4320,0.10035188105638204,10.04,Low,Low Priority
4321,0.1002929560777646,10.03,Low,Low Priority
4322,0.10025978402591094,10.03,Low,Low Priority
4323,0.10023538313210774,10.02,Low,Low Priority
4324,0.1002051320674475,10.02,Low,Low Priority
4325,0.10012146128627569,10.01,Low,Low Priority
4326,0.10003481268818103,10.0,Low,Low Priority
4327,0.09963582266890504,9.96,Low,Low Priority
4328,0.09960185670907666,9.96,Low,Low Priority
4329,0.09954088108771915,9.95,Low,Low Priority
4330,0.09950633151400014,9.95,Low,Low Priority
4331,0.09947459477531566,9.95,Low,Low Priority
4332,0.09942409044608012,9.94,Low,Low Priority
4333,0.09936877518777786,9.94,Low,Low Priority
4334,0.09930142630317207,9.93,Low,Low Priority
4335,0.09920491118004694,9.92,Low,Low Priority
4336,0.09919389967278965,9.92,Low,Low Priority
4337,0.09915797660255651,9.92,Low,Low Priority
4338,0.09911193272199009,9.91,Low,Low Priority
4339,0.09906413213835544,9.91,Low,Low Priority
4340,0.09904101451345047,9.9,Low,Low Priority
4341,0.09899332622812841,9.9,Low,Low Priority
4342,0.09892338198983325,9.89,Low,Low Priority
4343,0.09892330577796002,9.89,Low,Low Priority
4344,0.09889045329725002,9.89,Low,Low Priority
4345,0.09869836785868875,9.87,Low,Low Priority
4346,0.09862784948670056,9.86,Low,Low Priority
4347,0.09847329200096762,9.85,Low,Low Priority
4348,0.09846846870306707,9.85,Low,Low Priority
4349,0.0984084893279288,9.84,Low,Low Priority
4350,0.0983762979467121,9.84,Low,Low Priority
4351,0.09810738763022286,9.81,Low,Low Priority
4352,0.09808300522107004,9.81,Low,Low Priority
4353,0.09804614136205557,9.8,Low,Low Priority
4354,0.09791653270123793,9.79,Low,Low Priority
4355,0.0978722335405002,9.79,Low,Low Priority
4356,0.09755357151117725,9.76,Low,Low Priority
4357,0.09754725113614961,9.75,Low,Low Priority
4358,0.0973876072145432,9.74,Low,Low Priority
4359,0.09736664838076743,9.74,Low,Low Priority
