gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CustomerLifetimeValue,EstimatedAnnualRevenue,AverageMonthlySpend,ContractWeight,LoyaltyScore,TenureCategory,ServiceCount,RetentionScore,SupportUsageScore,InternetUsageCategory,HighValueCustomer,PremiumCustomer,CustomerValueScore,CustomerRiskScore
Male,0,No,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,20.35,422.7,No,427.35,244.2,20.35,2,34.7,Developing Customer,1,17.6,0,No Internet Service,0,0,15.33,69.03
Male,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),57.55,3046.4,Yes,3165.25,690.6,57.55,3,68.5,Loyal Customer,4,53.0,3,Standard Internet,0,0,53.39,23.54
Male,0,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.25,20.25,No,20.25,243.0,20.25,1,10.7,New Customer,1,5.6,0,No Internet Service,0,0,2.62,96.25
Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.4,358.05,No,329.8,232.8,19.4,3,41.9,Developing Customer,1,15.2,0,No Internet Service,0,0,17.86,53.87
Male,0,No,No,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),100.4,2936.25,No,3012.0,1204.8,100.4,1,31.0,Established Customer,5,43.0,1,High-Speed Internet,0,1,38.85,66.69
Male,0,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,57.95,1271.8,No,1274.9,695.4,57.95,1,25.4,Developing Customer,4,33.2,3,Standard Internet,0,0,23.78,74.45
Female,0,No,No,9,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.5,530.05,No,535.5,714.0,59.5,1,16.3,New Customer,3,20.4,1,Standard Internet,0,0,13.04,84.73
Male,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.2,19.2,No,19.2,230.4,19.2,1,10.7,New Customer,1,5.6,0,No Internet Service,0,0,2.61,96.25
Female,0,Yes,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.5,1808.7,Yes,1816.5,1038.0,86.5,1,24.7,Developing Customer,3,27.6,0,High-Speed Internet,0,0,24.15,78.71
Male,0,No,No,19,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,59.55,1144.6,No,1131.45,714.6,59.55,1,23.3,Developing Customer,4,31.4,2,Standard Internet,0,0,22.04,75.96
Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.95,7446.9,Yes,7172.55,1247.4,103.95,1,58.3,Loyal Customer,6,71.4,2,High-Speed Internet,1,1,77.43,43.35
Male,1,No,No,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.1,25.1,Yes,25.1,301.2,25.1,1,10.7,New Customer,0,0.6,0,Standard Internet,0,0,0.15,100.0
Female,0,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),103.95,7556.9,No,7484.4,1247.4,103.95,3,80.4,Loyal Customer,7,78.2,4,High-Speed Internet,1,1,91.27,3.75
Male,0,Yes,Yes,70,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Credit card (automatic),68.95,4858.7,No,4826.5,827.4,68.95,3,79.0,Loyal Customer,5,67.0,2,Standard Internet,1,0,70.12,12.25
Female,0,No,No,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.1,6595.0,No,6804.6,1237.2,103.1,1,56.2,Loyal Customer,7,74.6,4,High-Speed Internet,1,1,76.88,41.11
Female,0,Yes,Yes,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.7,149.05,No,172.9,296.4,24.7,1,14.9,New Customer,0,4.2,0,Standard Internet,0,0,2.82,96.99
Female,1,Yes,Yes,46,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,110.2,4972.1,No,5069.2,1322.4,110.2,1,42.2,Established Customer,7,62.6,3,High-Speed Internet,1,1,60.7,51.15
Male,0,No,No,39,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),48.95,1880.85,Yes,1909.05,587.4,48.95,1,37.3,Established Customer,4,43.4,3,Standard Internet,0,0,32.61,65.92
Female,0,Yes,Yes,32,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),62.45,2045.55,No,1998.4,749.4,62.45,1,32.4,Established Customer,4,39.2,2,Standard Internet,0,0,31.03,69.43
Male,0,No,No,24,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.55,2187.15,No,2149.2,1074.6,89.55,1,26.8,Developing Customer,4,34.4,2,High-Speed Internet,0,0,29.5,73.45
Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),83.55,477.55,Yes,501.3,1002.6,83.55,1,14.2,New Customer,3,18.6,1,High-Speed Internet,0,0,11.94,86.24
Female,0,No,No,37,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.9,2976.95,No,2919.3,946.8,78.9,1,35.9,Established Customer,7,57.2,4,Standard Internet,0,0,45.42,55.67
Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,178.7,No,162.8,244.2,20.35,1,15.6,New Customer,1,9.8,0,No Internet Service,0,0,5.56,92.73
Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),71.45,5025.85,No,5144.4,857.4,71.45,3,80.4,Loyal Customer,5,68.2,2,Standard Internet,1,0,72.58,11.25
Male,1,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),46.35,3353.4,No,3290.85,556.2,46.35,3,79.7,Loyal Customer,4,62.6,4,Standard Internet,0,0,58.94,15.5
Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15,No,1514.4,1135.8,94.65,1,21.2,Developing Customer,4,29.6,1,High-Speed Internet,0,1,23.38,77.47
Female,0,Yes,No,57,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),49.9,2782.4,No,2844.3,598.8,49.9,1,49.9,Loyal Customer,4,54.2,3,Standard Internet,0,0,43.51,56.88
Male,0,No,No,66,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.45,1699.15,No,1679.7,305.4,25.45,2,66.2,Loyal Customer,2,49.6,0,No Internet Service,0,0,38.71,42.69
Female,1,No,No,17,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,1496.9,Yes,1515.55,1069.8,89.15,1,21.9,Developing Customer,4,30.2,2,High-Speed Internet,0,0,23.68,76.97
Female,0,No,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.75,452.2,No,435.75,249.0,20.75,1,24.7,Developing Customer,1,17.6,0,No Internet Service,0,0,11.07,86.21
Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),66.1,4428.45,No,4362.6,793.2,66.1,3,76.2,Loyal Customer,5,64.6,3,Standard Internet,1,0,66.2,14.26
Female,0,Yes,No,17,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.4,1322.55,No,1281.8,904.8,75.4,1,21.9,Developing Customer,5,35.2,1,Standard Internet,0,0,24.82,73.22
Male,0,No,Yes,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.45,70.45,Yes,70.45,845.4,70.45,1,10.7,New Customer,1,5.6,0,High-Speed Internet,0,0,2.91,96.25
Male,0,Yes,No,58,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,No,Credit card (automatic),60.3,3563.8,Yes,3497.4,723.6,60.3,2,60.6,Loyal Customer,4,54.8,3,Standard Internet,0,0,51.93,39.2
Female,0,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),21.05,139.75,No,168.4,252.6,21.05,1,15.6,New Customer,1,9.8,0,No Internet Service,0,0,5.59,92.73
Male,0,No,No,27,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,One year,No,Credit card (automatic),69.35,1927.3,No,1872.45,832.2,69.35,2,38.9,Established Customer,5,41.2,3,Standard Internet,0,0,35.59,51.02
Male,0,Yes,No,34,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,88.85,3000.25,No,3020.9,1066.2,88.85,1,33.8,Established Customer,4,40.4,1,High-Speed Internet,0,0,37.61,68.43
Male,0,No,No,30,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),97.0,3021.3,No,2910.0,1164.0,97.0,2,41.0,Established Customer,4,38.0,1,High-Speed Internet,0,1,40.06,53.26
Male,0,No,No,33,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),66.4,2245.4,No,2191.2,796.8,66.4,1,33.1,Established Customer,4,39.8,2,Standard Internet,0,0,32.46,68.93
Male,0,No,Yes,1,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,24.75,24.75,Yes,24.75,297.0,24.75,1,10.7,New Customer,0,0.6,0,Standard Internet,0,0,0.14,100.0
Male,0,Yes,Yes,14,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,69.2,944.65,No,968.8,830.4,69.2,1,19.8,Developing Customer,5,33.4,2,Standard Internet,0,0,22.08,74.72
Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),79.5,1264.2,No,1272.0,954.0,79.5,2,31.2,Developing Customer,3,24.6,1,High-Speed Internet,0,0,23.76,64.04
Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),100.65,4917.75,No,4931.85,1207.8,100.65,3,64.3,Loyal Customer,5,54.4,2,High-Speed Internet,1,1,64.41,22.8
Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,103.3,2012.7,Yes,1962.7,1239.6,103.3,1,23.3,Developing Customer,6,41.4,2,High-Speed Internet,0,1,31.9,68.46
Female,0,Yes,Yes,70,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),79.7,5743.3,No,5579.0,956.4,79.7,3,79.0,Loyal Customer,7,77.0,4,Standard Internet,1,0,79.52,4.75
Female,0,Yes,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),61.4,1864.65,No,1964.8,736.8,61.4,1,32.4,Established Customer,4,39.2,3,Standard Internet,0,0,30.83,69.43
Female,0,No,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.8,1221.65,No,1256.4,837.6,69.8,1,22.6,Developing Customer,1,15.8,0,High-Speed Internet,0,0,14.97,87.71
Male,0,No,No,37,No,No phone service,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Mailed check,40.55,1390.85,No,1500.35,486.6,40.55,3,55.9,Established Customer,3,37.2,3,Standard Internet,0,0,35.73,36.33
Female,0,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.65,302.35,No,302.6,907.8,75.65,1,12.8,New Customer,2,12.4,0,High-Speed Internet,0,0,7.67,90.99
Female,0,Yes,No,16,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,90.7,1374.9,No,1451.2,1088.4,90.7,1,21.2,Developing Customer,5,34.6,3,High-Speed Internet,0,1,25.51,73.72
Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,1336.9,No,1368.5,966.0,80.5,1,21.9,Developing Customer,3,25.2,1,High-Speed Internet,0,0,20.32,80.72
Female,0,No,Yes,19,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,60.6,1297.8,No,1151.4,727.2,60.6,1,23.3,Developing Customer,4,31.4,3,Standard Internet,0,0,22.16,75.96
Male,0,Yes,No,60,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),101.15,6067.4,No,6069.0,1213.8,101.15,3,72.0,Loyal Customer,5,61.0,1,High-Speed Internet,1,1,74.38,17.28
Male,0,Yes,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,24.95,1222.25,No,1272.45,299.4,24.95,3,65.7,Loyal Customer,2,40.6,0,No Internet Service,0,0,36.11,33.05
Male,0,Yes,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.3,487.95,No,568.4,243.6,20.3,3,49.6,Established Customer,1,21.8,0,No Internet Service,0,0,22.57,48.34
Male,0,No,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,60.0,2548.55,No,2580.0,720.0,60.0,3,60.1,Established Customer,3,40.8,1,Standard Internet,0,0,43.85,33.31
Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.25,835.5,No,850.5,243.0,20.25,3,59.4,Established Customer,1,30.2,0,No Internet Service,0,0,28.43,41.31
Male,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,78.5,242.05,Yes,235.5,942.0,78.5,1,12.1,New Customer,2,11.8,0,High-Speed Internet,0,0,6.98,91.5
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.75,44.75,No,44.75,537.0,44.75,1,10.7,New Customer,1,5.6,0,Standard Internet,0,0,2.76,96.25
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.85,63.75,Yes,59.55,238.2,19.85,1,12.1,New Customer,1,6.8,0,No Internet Service,0,0,3.45,95.25
Female,0,No,No,63,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),98.0,6218.45,No,6174.0,1176.0,98.0,3,74.1,Loyal Customer,6,67.8,3,High-Speed Internet,1,1,78.39,12.02
Male,1,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.9,260.9,Yes,239.7,958.8,79.9,1,12.1,New Customer,2,11.8,0,High-Speed Internet,0,0,7.0,91.5
Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.7,7320.9,No,7323.6,1292.4,107.7,1,57.6,Loyal Customer,7,75.8,3,High-Speed Internet,1,1,80.51,40.11
Female,1,No,No,30,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.7,2967.35,Yes,2991.0,1196.4,99.7,1,31.0,Established Customer,5,43.0,1,High-Speed Internet,0,1,38.73,66.69
Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,104.7,6333.8,No,6282.0,1256.4,104.7,3,72.0,Loyal Customer,6,66.0,2,High-Speed Internet,1,1,78.12,13.53
Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.6,939.7,Yes,879.0,703.2,58.6,1,20.5,Developing Customer,4,29.0,2,Standard Internet,0,0,19.36,77.97
Male,1,No,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),93.9,4200.25,No,4225.5,1126.8,93.9,1,41.5,Established Customer,4,47.0,0,High-Speed Internet,1,1,47.97,62.91
Female,0,Yes,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),86.45,5950.2,No,6051.5,1037.4,86.45,3,79.0,Loyal Customer,7,77.0,4,Standard Internet,1,0,82.29,4.75
Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,1037.75,Yes,985.0,1182.0,98.5,1,17.0,New Customer,5,31.0,1,High-Speed Internet,0,1,20.97,76.73
Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.4,93.4,No,77.6,232.8,19.4,1,12.8,New Customer,1,7.4,0,No Internet Service,0,0,3.86,94.74
Female,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,50.45,50.45,Yes,50.45,605.4,50.45,1,10.7,New Customer,2,10.6,1,Standard Internet,0,0,5.3,92.5
Female,0,Yes,No,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.95,1614.9,No,1696.6,299.4,24.95,3,77.6,Loyal Customer,2,50.8,0,No Internet Service,0,0,43.72,24.51
Male,0,Yes,Yes,22,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),75.0,1573.95,No,1650.0,900.0,75.0,1,25.4,Developing Customer,2,23.2,1,High-Speed Internet,0,0,20.98,81.95
Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,94.65,3624.3,Yes,3596.7,1135.8,94.65,1,36.6,Established Customer,5,47.8,2,High-Speed Internet,0,1,44.68,62.67
Female,0,No,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),100.25,100.25,Yes,100.25,1203.0,100.25,1,10.7,New Customer,5,25.6,1,High-Speed Internet,0,1,13.09,81.25
Male,0,Yes,No,18,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,78.2,1468.75,No,1407.6,938.4,78.2,1,22.6,Developing Customer,3,25.8,2,High-Speed Internet,0,0,20.85,80.21
Male,0,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No,2731.8,1130.4,94.2,1,30.3,Established Customer,4,37.4,1,High-Speed Internet,0,1,34.41,70.94
Female,0,No,No,16,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.45,1422.1,Yes,1415.2,1061.4,88.45,1,21.2,Developing Customer,4,29.6,1,High-Speed Internet,0,0,22.8,77.47
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,69.85,838.2,69.85,1,10.7,New Customer,1,5.6,0,High-Speed Internet,0,0,2.91,96.25
Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),81.7,858.6,Yes,980.4,980.4,81.7,1,18.4,New Customer,3,22.2,2,High-Speed Internet,0,0,16.55,83.23
Male,0,No,No,31,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,50.05,1523.4,No,1551.55,600.6,50.05,2,41.7,Established Customer,3,33.6,1,Standard Internet,0,0,29.92,56.51
Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.9,324.3,Yes,319.6,958.8,79.9,1,12.8,New Customer,2,12.4,0,High-Speed Internet,0,0,7.77,90.99
Female,0,Yes,No,48,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,69.55,3435.6,No,3338.4,834.6,69.55,2,53.6,Established Customer,5,53.8,2,Standard Internet,0,0,50.49,40.48
Female,0,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),25.4,399.6,Yes,381.0,304.8,25.4,1,20.5,Developing Customer,2,19.0,0,No Internet Service,0,0,11.45,85.47
Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),90.1,4549.45,No,4505.0,1081.2,90.1,2,55.0,Loyal Customer,5,55.0,4,High-Speed Internet,1,1,57.91,39.47
Male,0,No,No,7,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.65,322.5,No,312.55,535.8,44.65,1,14.9,New Customer,1,9.2,0,Standard Internet,0,0,6.14,93.24
Male,1,Yes,No,41,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),83.75,3273.55,Yes,3433.75,1005.0,83.75,1,38.7,Established Customer,4,44.6,2,High-Speed Internet,0,0,42.13,64.91
Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),80.35,5375.15,No,5463.8,964.2,80.35,3,77.6,Loyal Customer,3,55.8,2,High-Speed Internet,1,0,68.25,20.76
Female,1,Yes,No,26,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1,2510.7,No,2550.6,1177.2,98.1,1,28.2,Established Customer,5,40.6,1,High-Speed Internet,0,1,34.95,68.7
Male,0,No,No,57,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),53.35,3090.05,No,3040.95,640.2,53.35,3,69.9,Loyal Customer,4,54.2,2,Standard Internet,0,0,53.26,22.53
Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.55,61.05,No,58.65,234.6,19.55,1,12.1,New Customer,1,6.8,0,No Internet Service,0,0,3.45,95.25
Male,0,Yes,Yes,19,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.95,955.6,No,930.05,587.4,48.95,2,33.3,Developing Customer,2,21.4,1,Standard Internet,0,0,20.17,66.29
Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,54.2,140.4,No,162.6,650.4,54.2,1,12.1,New Customer,2,11.8,0,Standard Internet,0,0,6.55,91.5
Female,0,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,24.45,1493.1,No,1442.55,293.4,24.45,3,71.3,Loyal Customer,2,45.4,0,No Internet Service,0,0,39.52,29.03
Female,0,Yes,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.4,69.4,Yes,69.4,832.8,69.4,1,10.7,New Customer,1,5.6,0,High-Speed Internet,0,0,2.91,96.25
Male,0,Yes,No,42,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),40.15,1626.05,No,1686.3,481.8,40.15,1,39.4,Established Customer,2,35.2,1,Standard Internet,0,0,27.21,71.91
Female,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.9,541.15,Yes,524.3,898.8,74.9,1,14.9,New Customer,2,14.2,0,High-Speed Internet,0,0,9.87,89.49
Male,0,Yes,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.6,1784.9,No,1715.2,307.2,25.6,3,76.9,Loyal Customer,2,50.2,0,No Internet Service,0,0,43.52,25.01
Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.35,70.35,No,70.35,844.2,70.35,1,10.7,New Customer,1,5.6,0,High-Speed Internet,0,0,2.91,96.25
Male,0,Yes,No,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),91.7,6075.9,No,6052.2,1100.4,91.7,3,76.2,Loyal Customer,8,79.6,4,Standard Internet,1,1,83.59,3.01
Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,89.2,5500.6,No,5441.2,1070.4,89.2,1,52.7,Loyal Customer,4,56.6,1,High-Speed Internet,1,0,59.9,54.87
Male,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),24.1,73.1,No,96.4,289.2,24.1,2,22.8,New Customer,2,12.4,0,No Internet Service,0,0,10.77,73.82
